,paragraph,error_message,polarity_class,polarity_score,emotion
666,কম মানুষ দরকার গাড়ি বন্দো রাখার বাঁধা মনবে গাড়ি বন্দো জনগণ ঠেকিয়ে জাবে,,stronglyNegative,-0.986784529685974,"{""neutral"":0.045266930013895035,""happy"":0.0049149347469210625,""anger/disgust"":0.93477463722229,""sadness"":0.030148884281516075,""surprise"":0.013926560990512371,""fear"":0.007405390031635761}"
667,কাকু ময়মনসিংহ সমাবেশে মানুষ হয়ছিলো চোখের ভিডিও টা দেখেন,,neutral,0.1999770402908325,"{""neutral"":0.5778681635856628,""happy"":0.48896971344947815,""anger/disgust"":0.00410862360149622,""sadness"":0.0018687840783968568,""surprise"":0.006936788093298674,""fear"":0.001068937941454351}"
668,দুর্গা কালীর মূর্তীর পক্ষ আপনাকে নিরব মিথ্যা বলায় দনবাদ,,stronglyNegative,-0.9997440099716186,"{""neutral"":0.0647459551692009,""happy"":0.4512573182582855,""anger/disgust"":0.4709693193435669,""sadness"":0.11068104207515717,""surprise"":0.006641185376793146,""fear"":0.004192069638520479}"
669,লোকটার চেহারা দেখলে কলিজা ফেটে চৌচির হউক মুখে হাসি হাসি ব্রিফিং চাই,,stronglyPositive,0.9969787597656252,"{""neutral"":0.009510156698524952,""happy"":0.20909932255744934,""anger/disgust"":0.8686049580574036,""sadness"":0.07241476327180862,""surprise"":0.004603548441082239,""fear"":0.007526318542659283}"
670,মিথ্যা বলাতে নোভেল পাবার যোগ্য এক মানুষ,,weaklyPositive,0.5958504676818849,"{""neutral"":0.0032025580294430256,""happy"":0.059333834797143936,""anger/disgust"":0.9746599793434143,""sadness"":0.0032194899395108223,""surprise"":0.0035252368543297052,""fear"":0.00010629204189172015}"
671,চোপার জোর কমিয়ে দেশ ভাবো,,weaklyNegative,-0.5986337184906005,"{""neutral"":0.00019049015827476978,""happy"":0.00013921622303314507,""anger/disgust"":0.9997268319129944,""sadness"":0.0013667535968124866,""surprise"":0.0004566165735013783,""fear"":0.000019946493921452202}"
672,মানুষ বুঝে আপনারা বিএনপি,,weaklyNegative,-0.5968712568283081,"{""neutral"":0.008045747876167297,""happy"":0.003159050829708576,""anger/disgust"":0.9733077883720398,""sadness"":0.03335613012313843,""surprise"":0.004600761458277702,""fear"":0.002388825872913003}"
673,তথ্যমন্ত্রী তথ্যই ভুল,,weaklyNegative,-0.5990277528762817,"{""neutral"":0.003965090494602919,""happy"":0.002475807908922434,""anger/disgust"":0.20384638011455536,""sadness"":0.9120301604270935,""surprise"":0.004255843814462423,""fear"":0.006260785739868879}"
674,তোর কথা শুনে সবাই হাসে,,weaklyNegative,-0.5996931552886963,"{""neutral"":0.0019400009186938405,""happy"":0.9960696697235107,""anger/disgust"":0.004568904172629118,""sadness"":0.0014277412556111813,""surprise"":0.0007582898251712322,""fear"":0.00009981222683563828}"
675,জানতাম মিথ্যা কথা বলেএখন দেখি চোঁখে সমস্যা,,weaklyNegative,-0.5998801708221435,"{""neutral"":0.0036688661202788353,""happy"":0.0018665813840925694,""anger/disgust"":0.020669208839535713,""sadness"":0.97642582654953,""surprise"":0.005897955968976021,""fear"":0.04699074849486351}"
676,নারায়ে তাকবির এইটা ত মুসলিমদে তাকবির তদের হইচে তুরা মুসলিম,,stronglyPositive,0.9147285461425784,"{""neutral"":0.057609234005212784,""happy"":0.01728241518139839,""anger/disgust"":0.9016283750534058,""sadness"":0.041690513491630554,""surprise"":0.014454561285674572,""fear"":0.004837841726839542}"
677,শালা তুই ছাগলের তিন নাম্বার বাচ্চা খারাপ তোরা দেখি তোরা ফেরাউনের ছোট ভাই তোরা আসলেই নটিপাড়ার দালালের মিয়া দালালের ছাওয়াল তোদের জন্ম হইছে দোলোদিয়া নটিপাড়ায়,,stronglyNegative,-0.9999274969100952,"{""neutral"":0.0001615821529412642,""happy"":0.0004970002337358892,""anger/disgust"":0.9993869066238403,""sadness"":0.0036770901642739773,""surprise"":0.0005591241642832756,""fear"":0.00009956383291864768}"
678,নারায়ে তাকবীর আল্লাহু আকবর,,stronglyPositive,0.9663284778594972,"{""neutral"":0.6217664480209351,""happy"":0.3911935091018677,""anger/disgust"":0.0032937887590378523,""sadness"":0.000750271778088063,""surprise"":0.0037233587354421616,""fear"":0.0005705957300961018}"
679,সৃষ্টি স্লোগান নারায়ে তাকবীর আল্লাহু আকবার শ্লোগান চলছে চলবে,,stronglyPositive,0.9507144689559938,"{""neutral"":0.5717121362686157,""happy"":0.41000828,""anger/disgust"":0.007766938768327236,""sadness"":0.0011364558013156056,""surprise"":0.0026405903045088053,""fear"":0.0005394870531745255}"
680,নারেই তাববির আল্লাহ আকবর,,stronglyPositive,0.9794829845428468,"{""neutral"":0.3261938691139221,""happy"":0.5089004039764404,""anger/disgust"":0.05096686631441116,""sadness"":0.02573946863412857,""surprise"":0.021142711862921715,""fear"":0.036554206162691116}"
681,নারায়ে তাকবীর আললাহু আকবার,,stronglyPositive,0.9446670293807984,"{""neutral"":0.5199764370918274,""happy"":0.4025367796421051,""anger/disgust"":0.005123264621943235,""sadness"":0.000996147282421589,""surprise"":0.004445270169526339,""fear"":0.00076798110967502}"
682,একদল বাংলাদেশ ভারত পাকিস্তান বানাতে চাচ্ছে,,weaklyNegative,-0.596388292312622,"{""neutral"":0.0028424393385648727,""happy"":0.0005561246653087437,""anger/disgust"":0.9903457760810852,""sadness"":0.0189927127212286,""surprise"":0.00395106989890337,""fear"":0.0022620318923145533}"
683,নারায়ে তাকবির আল্লাহ আকবার,,stronglyPositive,0.9983519554138184,"{""neutral"":0.26796311140060425,""happy"":0.7755231261253357,""anger/disgust"":0.0021760116796940565,""sadness"":0.0007965967524796724,""surprise"":0.002573406556621194,""fear"":0.000530705729033798}"
684,নারায়ে তকবির আল্লা হুআকবার ইসলাম জিন্দাবাদ বাংলাদেশ জিন্দাবাদ,,stronglyPositive,0.9996023416519166,"{""neutral"":0.0401160754263401,""happy"":0.9581372737884521,""anger/disgust"":0.003804033389315009,""sadness"":0.001504986546933651,""surprise"":0.002752104541286826,""fear"":0.001042802701704204}"
685,নারায়ে তাকবির আল্লাহু আকবার,,stronglyPositive,0.9696664571762086,"{""neutral"":0.9002659320831299,""happy"":0.0925237387418747,""anger/disgust"":0.0015636642929166555,""sadness"":0.0004976869095116854,""surprise"":0.0017685680650174618,""fear"":0.0004789044614881277}"
686,লিল্লাহী তাকবীর আল্লাহু আকবার,,stronglyPositive,0.9976076602935792,"{""neutral"":0.5795772075653076,""happy"":0.40211161971092224,""anger/disgust"":0.006153085269033909,""sadness"":0.0025931489653885365,""surprise"":0.007444750051945448,""fear"":0.0041635348461568356}"
687,নারায়েতাকবির আললাহু আকবার পাকিস্তানি হয়ে গেলাম তোমাদের সমস্যা কোথায়,,weaklyNegative,-0.5658564329147339,"{""neutral"":0.003702044952660799,""happy"":0.00318197556771338,""anger/disgust"":0.9826385974884033,""sadness"":0.029267314821481705,""surprise"":0.00872104149311781,""fear"":0.0020652597304433584}"
688,এগুলো বেজন্মা জারজ সন্তান,,stronglyNegative,-0.9999436378479004,"{""neutral"":0.00014078787353355438,""happy"":0.0002137837727786973,""anger/disgust"":0.9997759461402893,""sadness"":0.0012436818797141314,""surprise"":0.00036822701804339886,""fear"":0.00001629524376767222}"
689,নারাই তাকবীর আল্লাহু আকবর,,stronglyPositive,0.9568399667739867,"{""neutral"":0.6977415680885315,""happy"":0.31314268708229065,""anger/disgust"":0.0036648139357566833,""sadness"":0.0007271032081916928,""surprise"":0.004419037140905857,""fear"":0.0005930557963438332}"
690,নারায়ে তাকবীর আল্লাহু আকবর কারো সমস্যা তাকলে বলিছ,,weaklyPositive,0.5963532686233521,"{""neutral"":0.9862891435623169,""happy"":0.012605967000126839,""anger/disgust"":0.004731217864900827,""sadness"":0.0028229830786585808,""surprise"":0.0017137594986706972,""fear"":0.001728698262013495}"
691,আরে মুনাফিক লীগের কুত্তারা তোদের পিতা বঙ্গবন্ধুই নারে তাকবীর আল্লাহু আকবার বইলা বাংলা সর্বশক্তিমান,,stronglyNegative,-0.9997740507125854,"{""neutral"":0.00031531875720247626,""happy"":0.00042684722575359046,""anger/disgust"":0.999325156211853,""sadness"":0.002469273516908288,""surprise"":0.0007564962725155056,""fear"":0.00006307412695605308}"
692,পাগল সু সময়,,weaklyNegative,-0.4317254066467285,"{""neutral"":0.06250779330730438,""happy"":0.7785714864730835,""anger/disgust"":0.12913575768470764,""sadness"":0.04997631534934044,""surprise"":0.016006939113140106,""fear"":0.004247520584613085}"
693,আল্লাহ্ আকবর বললে রাজাকার,,weaklyNegative,-0.599874210357666,"{""neutral"":0.011775878258049488,""happy"":0.001807710505090654,""anger/disgust"":0.9774358868598938,""sadness"":0.020456941798329353,""surprise"":0.004869046155363321,""fear"":0.003599643474444747}"
694,তোরা মর রে ইবলিসের বাহিনী,,stronglyNegative,-0.9998407125473022,"{""neutral"":0.0005506688030436635,""happy"":0.00034863565815612674,""anger/disgust"":0.9974827170372009,""sadness"":0.005345314275473356,""surprise"":0.0004939996870234609,""fear"":0.00024639442563056946}"
695,ভারতের দালাল দের দিনশেষ খালেদা জিয়ার বাংলাদেশ নারায়ে তকবির নারায়ে তকবির আল্লাহ আকবর আল্লাহু আকবর,,stronglyPositive,0.9711147069931032,"{""neutral"":0.024862563237547874,""happy"":0.01766989566385746,""anger/disgust"":0.9603529572486877,""sadness"":0.015520126558840275,""surprise"":0.0028748423792421818,""fear"":0.0018958630971610546}"
696,নাস্তিক দালাল নিপাত যাক নারায়েতকবির আল্লাহু আকবর,,stronglyNegative,-0.9719463348388672,"{""neutral"":0.000801126123405993,""happy"":0.0019307293696328998,""anger/disgust"":0.9970014691352844,""sadness"":0.007264586631208658,""surprise"":0.000425518344854936,""fear"":0.0002377374767092988}"
697,নারাইয়ে তাকবির আল্লাহু আকবর,,weaklyPositive,0.4828639507293702,"{""neutral"":0.8781829476356506,""happy"":0.12025127559900284,""anger/disgust"":0.001154738594777882,""sadness"":0.00020878910436294973,""surprise"":0.0014461089158430696,""fear"":0.00016849185340106487}"
698,নারায়ে তাকবীর আল্লহু আকবার,,stronglyPositive,0.972995710372925,"{""neutral"":0.38634639978408813,""happy"":0.6216325163841248,""anger/disgust"":0.004991244059056044,""sadness"":0.002715303096920252,""surprise"":0.006709088571369648,""fear"":0.0034177107736468315}"
